S No.,Date,Notifier,H,M,R,L,Domain,OS,View
1190,10/15/2019,C0RT3X,,,,,presidentajk.gov.pk/t3x.htm,Linux,mirror
1191,10/14/2019,Royal Battler BD,,M,,,hbs.edu.pk/akb.txt,Linux,mirror
1192,10/14/2019,Royal Battler BD,,M,,,relevance.pk/akb.txt,Linux,mirror
1193,10/14/2019,Royal Battler BD,,,,,3i.com.pk/akb.txt,Linux,mirror
1194,10/13/2019,XB34N'Z,,,,,www.duet.edu.pk/1.txt,Linux,mirror
1195,10/13/2019,ifactoryx,,M,,,urbanconsultants.com.pk/krd.html,Win 2016,mirror
1196,10/10/2019,Hector,,M,,,www.justclick.pk//zindex.php,Linux,mirror
1197,10/10/2019,LittleDemon,H,,,,www.ghanienterprises.pk,Linux,mirror
1198,10/10/2019,cyber_hunter,,M,R,,urbandirectorate.gos.pk/r00t.txt,Linux,mirror
1199,10/10/2019,cyber_hunter,,,,,sfa.gos.pk/r00t.txt,Linux,mirror
1200,10/9/2019,Dx_Cyber,,,R,,nip.edu.pk/version.txt,Linux,mirror
1201,10/9/2019,0x1998,H,,,,cse.gov.pk,Linux,mirror
1202,10/9/2019,ifactoryx,,M,,,synergy-it.pk/rx.html,Win 2016,mirror
1203,10/8/2019,ifactoryx,,M,,,nanosystems.com.pk/rx.html,Win 2012,mirror
1204,10/8/2019,ifactoryx,,M,,,nanopos.pk/rx.html,Win 2012,mirror
1205,10/8/2019,LittleDemon,H,,,,www.quiztick.pk,Win 2012,mirror
1206,10/6/2019,error1046,,,,,rule.pk/license.html,Linux,mirror
1207,10/5/2019,curs3dsh4dow,,,,,www.rie.com.pk/sh4dow.txt,Linux,mirror
1208,10/5/2019,ifactoryx,,M,,,trawell.pk/rx.html,Win 2012,mirror
1209,10/4/2019,ifactoryx,,M,,,dressco.pk/rx.html,Win 2016,mirror
1210,10/3/2019,curs3dsh4dow,,,,,sahaablinks.pk/sh4dow.txt,Linux,mirror
1211,10/1/2019,curs3dsh4dow,,,,,www.urge.pk/sh4dow.txt,Linux,mirror
1212,10/1/2019,JavidH373,,M,,,chocolusion.com.pk/H373.html,Win 2012,mirror
1213,9/30/2019,Hector,,,,,pronto.pk//zindex.html,Linux,mirror
1214,9/30/2019,Hector,,M,,,rozen.pk//zindex.html,Linux,mirror
1215,9/29/2019,./Mr403Forbidden,,,R,,khelokricket.com.pk/LiL.html,Linux,mirror
1216,9/29/2019,Mr.L3RB1,,,,,beef.org.pk/vina.htm,Linux,mirror
1217,9/27/2019,Hunter Bajwa,H,,,,www.vokfm.com.pk,Linux,mirror
1218,9/26/2019,ifactoryx,,M,,,goair.pk/rx.html,Win 2012,mirror
1219,9/26/2019,Family Attack Cyber,,M,,,www.gecemthatta.edu.pk/olala.htm,Linux,mirror
1220,9/24/2019,Family Attack Cyber,H,,,,icipp.riphah.edu.pk,Linux,mirror
1221,9/23/2019,Hector,,,,,www.autosolutions.pk//zindex.html,Linux,mirror
1222,9/23/2019,Royal Battler BD,,,,,www.addtocart.pk/Fighter.txt,Linux,mirror
1223,9/22/2019,ifactoryx,,M,,,www.yaseenhajj.com.pk/rx.html,Win 2016,mirror
1224,9/22/2019,ifactoryx,,M,,,manzooreharam.com.pk/rx.html,Win 2016,mirror
1225,9/22/2019,Team_CC,H,M,R,,sonitex.com.pk,Win 2012,mirror
1226,9/22/2019,Team_CC,,,,,gharbanao.com.pk/death.html,Linux,mirror
1227,9/22/2019,Team_CC,,,,,aai.com.pk/death.html,Linux,mirror
1228,9/21/2019,Family Attack Cyber,,M,,,www.celvas.com.pk/id.html,Linux,mirror
1229,9/21/2019,Family Attack Cyber,,M,,,kza.com.pk/id.html,Linux,mirror
1230,9/21/2019,W3LL SQUAD,,M,,,ardi.com.pk/a.txt,Unknown,mirror
1231,9/20/2019,0x1998,H,,,,www.wcap.gov.pk,Linux,mirror
1232,9/19/2019,4Z15,,,R,,listing.com.pk/al-vri.txt,Linux,mirror
1233,9/19/2019,PhantomGhost,,,,,ticketmaker.pk/pando.html,Linux,mirror
1234,9/18/2019,Hector,,M,,,abidhospital.pk//zindex.html,Linux,mirror
1235,9/18/2019,Hector,,M,,,tajmahal.pk//zindex.html,Linux,mirror
1236,9/18/2019,Cong Tv,,,,,vendor.com.pk/index.html,Linux,mirror
1237,9/18/2019,./Mr403Forbidden,,M,,,inventory.maniactech.pk/LiL.html,Linux,mirror
1238,9/17/2019,ifactoryx,,M,,,chinashop.pk/rx.html,Win 2012,mirror
1239,9/17/2019,ifactoryx,,M,,,wishcart.pk/rx.html,Win 2016,mirror
1240,9/17/2019,TeaM_CC,H,,,,exasoft.pk,Linux,mirror
1241,9/17/2019,Hector,,,R,,bargainbuddy.pk/zindex.html,Linux,mirror
1242,9/17/2019,Royal Battler BD,,,,,speranza.com.pk/birthday.html,Linux,mirror
1243,9/16/2019,./MrTahuSumedang,,,,,jrmi.pk/read.htm,Linux,mirror
1244,9/16/2019,./MrTahuSumedang,,,,,srdb.gop.pk/read.htm,Linux,mirror
1245,9/16/2019,./MrTahuSumedang,,M,,,centralbanknig.srdb.gop.pk/rea...,Linux,mirror
1246,9/16/2019,./MrTahuSumedang,,M,,,ecobanknigplc.srdb.gop.pk/read...,Linux,mirror
1247,9/16/2019,./MrTahuSumedang,,M,,,hsbcprivatebanking.srdb.gop.pk...,Linux,mirror
1248,9/16/2019,Family Attack Cyber,,,,,avian.pk/id.html,Linux,mirror
1249,9/15/2019,L4663R666H05T,,M,,,shakirtraders.pk/come.htm,Linux,mirror
1250,9/15/2019,L4663R666H05T,,M,,,sseng.com.pk/come.htm,Linux,mirror
1251,9/3/2019,404PRESSI,,M,,,rtw.sindh.gov.pk/india.php,Linux,mirror
1252,9/3/2019,404PRESSI,,M,,,universitiesboards.sindh.gov.p...,Linux,mirror
1253,9/3/2019,404PRESSI,,M,,,sindhhec.sindh.gov.pk/india.php,Linux,mirror
1254,9/3/2019,404PRESSI,,M,,,culture.sindh.gov.pk/india.php,Linux,mirror
1255,9/3/2019,404PRESSI,,M,,,zda.sindh.gov.pk/india.php,Linux,mirror
1256,9/3/2019,404PRESSI,,M,,,health.sindh.gov.pk/india.php,Linux,mirror
1257,8/30/2019,Cwne,,M,R,,sargodhapolice.gov.pk/pages.ph...,Linux,mirror
1258,8/30/2019,Cwne,,M,R,,lahorepolice.gov.pk/pages.php?...,Linux,mirror
1259,8/30/2019,Cwne,,M,R,,gujratpolice.gov.pk/pages.php?...,Linux,mirror
1260,8/30/2019,Muhammad Bilal,H,,R,,pepco.gov.pk,FreeBSD,mirror
1261,8/16/2019,mhamdi_jeber,,,,,purazm.gov.pk/js.php,Linux,mirror
1262,8/14/2019,404PRESSI,,M,R,,prisons.sindh.gov.pk/india.php,Linux,mirror
1263,8/14/2019,404PRESSI,,M,R,,skaa.sindh.gov.pk/india.php,Linux,mirror
1264,8/14/2019,404PRESSI,,M,R,,pwd.sindh.gov.pk/india.php,Linux,mirror
1265,8/14/2019,404PRESSI,,M,R,,lgd.sindh.gov.pk/india.php,Linux,mirror
1266,8/14/2019,404PRESSI,,M,R,,livestock.sindh.gov.pk/india.php,Linux,mirror
1267,8/14/2019,404PRESSI,,M,R,,cmit.sindh.gov.pk/india.php,Linux,mirror
1268,8/14/2019,404PRESSI,,M,R,,phenrd.sindh.gov.pk/india.php,Linux,mirror
1269,8/14/2019,404PRESSI,,M,R,,mohtasib.sindh.gov.pk/india.php,Linux,mirror
1270,8/14/2019,404PRESSI,,M,R,,istd.sindh.gov.pk/india.php,Linux,mirror
1271,8/14/2019,404PRESSI,,M,R,,fd.sindh.gov.pk/india.php,Linux,mirror
1272,8/14/2019,D4RKNE55,,,R,,irrigation.sindh.gov.pk/back.html,Linux,mirror
1273,8/14/2019,D4RKNE55,,M,,,cm.sindh.gov.pk/back.html,Linux,mirror
1274,8/14/2019,D4RKNE55,,M,,,governor.sindh.gov.pk/back.html,Linux,mirror
1275,8/14/2019,D4RKNE55,,M,R,,sgacd.sindh.gov.pk/back.html,Linux,mirror
1276,8/14/2019,D4RKNE55,,M,,,pnd.sindh.gov.pk/back.html,Linux,mirror
1277,8/14/2019,D4RKNE55,,M,R,,swd.sindh.gov.pk/back.html,Linux,mirror
1278,8/14/2019,D4RKNE55,,M,,,information.sindh.gov.pk/back....,Linux,mirror
1279,8/14/2019,D4RKNE55,,M,,,scsw.sindh.gov.pk/back.html,Linux,mirror
1280,8/14/2019,D4RKNE55,,M,,,agri.sindh.gov.pk/back.html,Linux,mirror
1281,8/6/2019,xOOmxOOm1,,M,,,www.cmkp.gov.pk/pwned.html,Linux,mirror
1282,7/24/2019,M3sicth,,,R,,www.lesco.gov.pk/Relaz.html,Win 2008,mirror
1283,7/15/2019,cyber_hunter,,,R,,www.bahawalpur.gov.pk/r00t.txt,Linux,mirror
1284,6/29/2019,cyber_hunter,,,R,,lyallpurmuseum.gov.pk/r00t.txt,Linux,mirror
1285,6/20/2019,Panataran,H,,R,,epw.gov.pk,Linux,mirror
1286,6/17/2019,h0d3_g4n,,M,,,csa.gov.pk/raiz.html,Unknown,mirror
1287,2/16/2019,mikewaals,H,,,,wapdahealthcare.gov.pk,Linux,mirror
1288,2/5/2019,Abdellah Elmaghribi,H,,,,customspreventivelahore.gov.pk,Linux,mirror
1289,1/30/2019,Royal Battler BD,H,,R,,www.ncsw.gov.pk,Linux,mirror
1290,12/18/2018,Gang Dz,,,,,www.fgpc.gov.pk/dz.php,Linux,mirror
1291,11/27/2018,5H311_1NJ3C706,,,R,,abbottabad.financekpp.gov.pk/cwd/,Linux,mirror
1292,11/27/2018,5H311_1NJ3C706,,M,R,,bannu.financekpp.gov.pk/cwd/,Linux,mirror
1293,11/27/2018,5H311_1NJ3C706,,M,R,,batagram.financekpp.gov.pk/cwd/,Linux,mirror
1294,11/27/2018,5H311_1NJ3C706,,M,R,,buner.financekpp.gov.pk/cwd/,Linux,mirror
1295,11/27/2018,5H311_1NJ3C706,,,R,,charsadda.financekpp.gov.pk/cwd/,Linux,mirror
1296,11/27/2018,5H311_1NJ3C706,,M,R,,chitral.financekpp.gov.pk/cwd/,Linux,mirror
1297,11/27/2018,5H311_1NJ3C706,,M,R,,dikhan.financekpp.gov.pk/cwd/,Linux,mirror
1298,11/27/2018,5H311_1NJ3C706,,M,R,,hangu.financekpp.gov.pk/cwd/,Linux,mirror
1299,11/27/2018,5H311_1NJ3C706,,M,R,,haripur.financekpp.gov.pk/cwd/,Linux,mirror
1300,11/27/2018,5H311_1NJ3C706,,M,R,,kohistan.financekpp.gov.pk/cwd/,Linux,mirror
1301,11/4/2018,Ramil Feyziyev,,M,R,,www.becs.gov.pk/heraklesramil.php,Linux,mirror
1302,10/28/2018,ErrOr SquaD,,,R,,www.pdma.gov.pk/king.txt,Linux,mirror
1303,10/24/2018,Indonesia To World Team,,,R,,fata.gov.pk/0.html,FreeBSD,mirror
1304,10/21/2018,cyber_hunter,,,,,pcsir-khi.gov.pk/r00t.txt,Linux,mirror
1305,10/19/2018,Jiwa Kegelapan Team,,,,,dtt.gsp.gov.pk/x.html,Linux,mirror
1306,10/13/2018,TorjanX,,,R,,www.fto.gov.pk/NewsnEvents.php,Unknown,mirror
1307,10/10/2018,Cod3.Gr4y,,,,,fc.gov.pk/G.htm,Linux,mirror
1308,10/8/2018,Hunter Bajwa,,M,,,track.cadd.gov.pk/1337.php,Linux,mirror
1309,10/8/2018,Hunter Bajwa,,M,,,erp.fde.gov.pk/1337.php,Linux,mirror
1310,10/8/2018,Hunter Bajwa,,M,,,fgpc.cadd.gov.pk/1337.php,Linux,mirror
1311,10/8/2018,Hunter Bajwa,,M,,,grievancecell.fde.gov.pk/1337.php,Linux,mirror
1312,10/8/2018,Hunter Bajwa,,M,,,mos.cadd.gov.pk/1337.php,Linux,mirror
1313,10/8/2018,Hunter Bajwa,,,,,ncsw.cadd.gov.pk/1337.php,Linux,mirror
1314,10/8/2018,Hunter Bajwa,,M,,,new.fde.gov.pk/1337.php,Linux,mirror
1315,10/8/2018,Hunter Bajwa,,M,,,projects.cadd.gov.pk/1337.php,Linux,mirror
1316,10/8/2018,Hunter Bajwa,,M,,,seo.cadd.gov.pk/1337.php,Linux,mirror
1317,10/8/2018,Hunter Bajwa,,M,,,support.fde.gov.pk/1337.php,Linux,mirror
1318,10/8/2018,Hunter Bajwa,,M,,,emis.fde.gov.pk/1337.php,Linux,mirror
1319,10/8/2018,Hunter Bajwa,,M,,,gemis.fde.gov.pk/1337.php,Linux,mirror
1320,10/4/2018,Hunter Bajwa,H,,,,mci.gov.pk,Linux,mirror
1321,10/4/2018,Hunter Bajwa,H,M,,,peira.gov.pk,Linux,mirror
1322,10/4/2018,Hunter Bajwa,H,,,,socialwelfare.gov.pk,Linux,mirror
1323,10/4/2018,Hunter Bajwa,H,,,,cadd.gov.pk,Linux,mirror
1324,10/4/2018,Hunter Bajwa,H,,,,fde.gov.pk,Linux,mirror
1325,10/4/2018,Hunter Bajwa,H,,R,,mocad.gov.pk,Linux,mirror
1326,10/4/2018,Hunter Bajwa,H,,,,pakistancoastguards.gov.pk,Linux,mirror
1327,9/19/2018,ErrOr SquaD,,,R,,www.swkpk.gov.pk/king.html,Linux,mirror
1328,9/18/2018,ErrOr SquaD,,,R,,sunkp.gov.pk/king.html,Linux,mirror
1329,9/18/2018,ErrOr SquaD,,,R,,www.pakp.gov.pk/king.html,Linux,mirror
1330,9/16/2018,Kashmiri_Ch33t2h,H,,R,,sindhlaws.gov.pk,Win 2012,mirror
1331,8/31/2018,Hunter Bajwa,H,,,,districtcourtthatta.gov.pk,Linux,mirror
1332,8/29/2018,cyber_hunter,,,,,fio.gov.pk/r00t.txt,Linux,mirror
1333,8/25/2018,Asakir,H,,R,,plantprotection.gov.pk,Linux,mirror
1334,8/20/2018,cyber_hunter,,,,,ipms.kpdata.gov.pk/r00t.txt,Linux,mirror
1335,8/20/2018,cyber_hunter,,M,,,inspections.kpdata.gov.pk/r00t...,Linux,mirror
1336,8/20/2018,cyber_hunter,,M,,,dgipr.kpdata.gov.pk/r00t.txt,Linux,mirror
1337,8/20/2018,cyber_hunter,,M,,,pfm.kpdata.gov.pk/r00t.txt,Linux,mirror
1338,8/20/2018,cyber_hunter,,M,,,www.pndkp.gov.pk/r00t.txt,Linux,mirror
1339,8/20/2018,cyber_hunter,,M,,,kpminerals.gov.pk/r00t.txt,Linux,mirror
1340,8/16/2018,m1r0U,,M,R,,www.kprti.gov.pk/z.txt,Linux,mirror
1341,8/16/2018,m1r0U,,,,,www.healthkp.gov.pk/z.txt,Linux,mirror
1342,8/14/2018,MiCkeY HeXx,H,,,,pf.radio.gov.pk,Linux,mirror
1343,8/14/2018,MiCkeY HeXx,,M,,,newsimage.radio.gov.pk/index.html,Linux,mirror
1344,8/14/2018,MiCkeY HeXx,H,M,,,caimage.radio.gov.pk,Linux,mirror
1345,8/14/2018,Pak Monster,H,,R,,schoolportal.punjab.gov.pk,Win 2012,mirror
1346,8/8/2018,MiCkeY HeXx,,,R,,radar.pmd.gov.pk/islamabad/,Win 2012,mirror
1347,8/8/2018,MiCkeY HeXx,,M,R,,rmcpunjab.pmd.gov.pk/forecast/,Win 2012,mirror
1348,8/8/2018,MiCkeY HeXx,H,M,R,,seismic.pmd.gov.pk,Win 2012,mirror
1349,8/7/2018,5h311_1nj3c706,,,,,abbottabaddc.peshawarhighcourt...,Linux,mirror
1350,8/7/2018,5h311_1nj3c706,,M,,,haripurdc.peshawarhighcourt.go...,Linux,mirror
1351,8/3/2018,SAHARA H4xOR,,,,,ojs.jar.punjab.gov.pk/public/s...,Linux,mirror
1352,6/25/2018,./r0cky_n00bz,,M,,,phenrd.sindh.gov.pk/iya.html,Linux,mirror
1353,6/25/2018,./r0cky_n00bz,,M,,,fd.sindh.gov.pk/iya.html,Linux,mirror
1354,6/25/2018,./r0cky_n00bz,,M,,,cmit.sindh.gov.pk/iya.html,Linux,mirror
1355,6/25/2018,./r0cky_n00bz,,M,,,istd.sindh.gov.pk/iya.html,Linux,mirror
1356,6/25/2018,./r0cky_n00bz,,M,,,sgacd.sindh.gov.pk/iya.html,Linux,mirror
1357,6/25/2018,./r0cky_n00bz,,M,,,pwd.sindh.gov.pk/iya.html,Linux,mirror
1358,6/25/2018,./r0cky_n00bz,,M,,,prisons.sindh.gov.pk/iya.html,Linux,mirror
1359,6/25/2018,./r0cky_n00bz,,M,,,lgd.sindh.gov.pk/iya.html,Linux,mirror
1360,6/25/2018,./r0cky_n00bz,,M,,,swd.sindh.gov.pk/iya.html,Linux,mirror
1361,6/25/2018,./r0cky_n00bz,,M,,,transport.sindh.gov.pk/iya.html,Linux,mirror
1362,6/25/2018,./r0cky_n00bz,,M,,,skaa.sindh.gov.pk/iya.html,Linux,mirror
1363,6/25/2018,./r0cky_n00bz,,M,,,livestock.sindh.gov.pk/iya.html,Linux,mirror
1364,6/25/2018,./r0cky_n00bz,,M,,,mohtasib.sindh.gov.pk/iya.html,Linux,mirror
1365,6/25/2018,./r0cky_n00bz,,M,,,minorityaffairs.sindh.gov.pk/i...,Linux,mirror
1366,6/25/2018,./r0cky_n00bz,,M,,,irrigation.sindh.gov.pk/iya.html,Linux,mirror
1367,6/4/2018,Unit 69010,H,,R,,www.agfp.gov.pk,Linux,mirror
1368,6/3/2018,chitoge,H,,,,pips.gov.pk,Linux,mirror
1369,5/19/2018,Pak MOnster,,M,,,pof.gov.pk/updateData_tech.php,Linux,mirror
1370,5/14/2018,MiCkeY HeXx,H,,R,,namc.pmd.gov.pk,Win 2012,mirror
1371,5/11/2018,Black-Python,,,,,www.kpsports.gov.pk/pwned.html,Linux,mirror
1372,5/3/2018,ErrOr SquaD,H,M,R,,www.sindhhighcourt.gov.pk,Win 2008,mirror
1373,5/3/2018,ErrOr SquaD,H,,,,www.shc.gov.pk,Win 2008,mirror
1374,4/27/2018,5H311_1NJ3C706,,M,R,,www.dgdp.gov.pk/i~crew.html,Linux,mirror
1375,4/27/2018,5H311_1NJ3C706,,M,R,,fab.gov.pk/i~crew.html,Linux,mirror
1376,4/27/2018,5H311_1NJ3C706,,M,R,,ljcp.gov.pk/i~crew.html,Linux,mirror
1377,4/27/2018,5H311_1NJ3C706,,M,R,,www.agp.gov.pk/images/i~crew.html,Linux,mirror
1378,4/27/2018,5H311_1NJ3C706,,M,R,,www.estate-office.gov.pk/img/i...,Linux,mirror
1379,4/20/2018,MuhmadEmad,,,R,,mes.gov.pk/krd.html,Linux,mirror
1380,4/20/2018,BALA SNIPER,,,R,,sco.gov.pk/index.php,Linux,mirror
1381,4/19/2018,ErrOr SquaD,,,R,,ptb.gov.pk/log.txt,Linux,mirror
1382,4/15/2018,ErrOr SquaD,H,,,,www.pkha.gov.pk,Linux,mirror
1383,4/4/2018,Serizawa404,H,,,,afip.gov.pk,Linux,mirror
1384,3/31/2018,error1046,,,R,,www.wapda.gov.pk/license.html,Linux,mirror
1385,3/15/2018,Ali Duzlawi097,,,,,schools.kpese.gov.pk/iq.txt,Linux,mirror
1386,3/5/2018,Weedatae,,,R,,ndma.gov.pk/a.txt,Win 2008,mirror
1387,2/26/2018,./51N1CH1,,M,,,frontierarchaeologykp.gov.pk/l...,Linux,mirror
1388,2/26/2018,./51N1CH1,,,R,,www.pitac.gov.pk/list.htm,Linux,mirror
1389,2/12/2018,MiCkeY HeXx,H,,R,,irrigation.punjab.gov.pk,Win 2008,mirror
1390,2/3/2018,ErrOr SquaD,,,R,,www.kpbos.gov.pk/BD.html,Linux,mirror
1391,1/20/2018,Team_CC,,M,R,,lyallpurmuseum.gov.pk/rebel.html,Linux,mirror
1392,1/20/2018,Team_CC,,M,R,,faisalabadartscouncil.gov.pk/r...,Linux,mirror
1393,1/14/2018,MiCkeY HeXx,H,,,,districtcourtsmianwali.gov.pk,Linux,mirror
1394,1/1/2018,5H311_1NJ3C706,H,M,,,ptclahore.gov.pk,Linux,mirror
1395,12/31/2017,!hR V1Ru5,,,,,balochistanculture.gov.pk/ihrv...,Linux,mirror
1396,12/29/2017,alqwat,,,,,www.kpdigitalwoman.gov.pk/s.txt,Linux,mirror
1397,11/22/2017,Hacked By Zeeshan Haxor,H,,R,,www.punjabfisheries.gov.pk,Linux,mirror
1398,11/7/2017,KidSZonk,,,,,lgkp.gov.pk/o.txt,Linux,mirror
1399,10/24/2017,Jinnah,,,,,www.hmckp.gov.pk/index.html,Linux,mirror
1400,10/17/2017,jok3r,,,R,,sargodhapolice.gov.pk/editor-i...,Linux,mirror
1401,10/12/2017,ErrOr SquaD,,M,,,kohistan.financekpp.gov.pk/Leg...,Linux,mirror
1402,10/12/2017,ErrOr SquaD,,M,,,karak.financekpp.gov.pk/Legion...,Linux,mirror
1403,10/12/2017,ErrOr SquaD,,M,,,lakkimarwat.financekpp.gov.pk/...,Linux,mirror
1404,10/12/2017,ErrOr SquaD,,M,,,lowerdir.financekpp.gov.pk/Leg...,Linux,mirror
1405,10/12/2017,ErrOr SquaD,,M,,,malakand.financekpp.gov.pk/Leg...,Linux,mirror
1406,10/12/2017,ErrOr SquaD,,M,,,mansehra.financekpp.gov.pk/Leg...,Linux,mirror
1407,10/12/2017,ErrOr SquaD,,M,,,mardan.financekpp.gov.pk/Legio...,Linux,mirror
1408,10/12/2017,ErrOr SquaD,,M,,,nowshera.financekpp.gov.pk/Leg...,Linux,mirror
1409,10/12/2017,ErrOr SquaD,,M,,,shangla.financekpp.gov.pk/Legi...,Linux,mirror
1410,10/12/2017,ErrOr SquaD,,M,,,swabi.financekpp.gov.pk/Legion...,Linux,mirror
1411,10/12/2017,ErrOr SquaD,,M,,,upperdir.financekpp.gov.pk/Leg...,Linux,mirror
1412,10/12/2017,ErrOr SquaD,,M,,,tank.financekpp.gov.pk/Legion....,Linux,mirror
1413,10/12/2017,ErrOr SquaD,,M,,,torghar.financekpp.gov.pk/Legi...,Linux,mirror
1414,10/12/2017,ErrOr SquaD,,M,,,swat.financekpp.gov.pk/Legion....,Linux,mirror
1415,10/12/2017,ErrOr SquaD,,M,,,abbottabad.financekpp.gov.pk/L...,Linux,mirror
1416,10/12/2017,ErrOr SquaD,,M,,,bannu.financekpp.gov.pk/Legion...,Linux,mirror
1417,10/12/2017,ErrOr SquaD,,M,,,batagram.financekpp.gov.pk/Leg...,Linux,mirror
1418,10/12/2017,ErrOr SquaD,,M,,,buner.financekpp.gov.pk/Legion...,Linux,mirror
1419,10/12/2017,ErrOr SquaD,,M,,,charsadda.financekpp.gov.pk/Le...,Linux,mirror
1420,10/12/2017,ErrOr SquaD,,M,,,chitral.financekpp.gov.pk/Legi...,Linux,mirror
1421,10/12/2017,ErrOr SquaD,,M,,,dikhan.financekpp.gov.pk/Legio...,Linux,mirror
1422,10/12/2017,ErrOr SquaD,,M,,,hangu.financekpp.gov.pk/Legion...,Linux,mirror
1423,10/12/2017,ErrOr SquaD,,M,,,haripur.financekpp.gov.pk/Legi...,Linux,mirror
1424,10/12/2017,ErrOr SquaD,,M,R,,kohat.financekpp.gov.pk/Legion...,Linux,mirror
1425,10/12/2017,ErrOr SquaD,,M,R,,peshawar.financekpp.gov.pk/Leg...,Linux,mirror
1426,10/12/2017,ErrOr SquaD,,,,,www.financekpp.gov.pk/Legion.html,Linux,mirror
1427,9/29/2017,ErrOr SquaD,,,,,kpst.kp.gov.pk/Legion.html,Linux,mirror
1428,9/19/2017,ErrOr SquaD,,M,,,www.billiontreeproject.kp.gov....,Linux,mirror
1429,9/18/2017,ErrOr SquaD,,M,R,,www.pakp.gov.pk/Legion.html,Linux,mirror
1430,9/16/2017,ErrOr SquaD,H,,,,sunkp.gov.pk,Linux,mirror
1431,9/12/2017,fallaga team,H,M,,,www.punjabeblik4d.gov.pk,Linux,mirror
1432,8/21/2017,r43h17,H,,,,sindhsports.gov.pk,Linux,mirror
1433,8/14/2017,r00t d3str0y3r,H,M,R,,mpnr.gov.pk,Win 2012,mirror
1434,8/14/2017,r00t d3str0y3r,H,M,R,,msw.establishment.gov.pk,Win 2012,mirror
1435,8/14/2017,r00t d3str0y3r,H,M,R,,www.narcon.gov.pk,Win 2012,mirror
1436,8/14/2017,r00t d3str0y3r,H,M,R,,www.establishment.gov.pk,Win 2012,mirror
1437,8/14/2017,r00t d3str0y3r,H,M,R,,modp.gov.pk,Win 2012,mirror
1438,8/14/2017,r00t d3str0y3r,H,M,R,,mocc.gov.pk,Win 2012,mirror
1439,8/14/2017,r00t d3str0y3r,H,M,R,,www.pmi.gov.pk,Win 2012,mirror
1440,8/14/2017,r00t d3str0y3r,H,M,R,,mod.gov.pk,Win 2012,mirror
1441,8/14/2017,r00t d3str0y3r,H,M,R,,www.safron.gov.pk,Win 2012,mirror
1442,8/14/2017,r00t d3str0y3r,H,,R,,ipc.gov.pk,Win 2012,mirror
1443,7/26/2017,TeaM_CC,,M,,,districtcourtsbuner.gov.pk/ski...,Linux,mirror
1444,7/17/2017,Mr. Po Panda,H,M,,,rda.gov.pk,Linux,mirror
1445,7/2/2017,Et04,,,R,,balochistan.gov.pk/z.html,Linux,mirror
1446,6/30/2017,J()H,H,,,,seismic.pmd.gov.pk,Win 2012,mirror
1447,6/30/2017,J()H,,M,,,radar.pmd.gov.pk/islamabad/,Win 2012,mirror
1448,6/30/2017,J()H,,M,,,rmcpunjab.pmd.gov.pk/forecast/,Win 2012,mirror
1449,6/5/2017,MuhmadEmad,,,,,www.secp.gov.pk/wp-content/upl...,Linux,mirror
1450,5/25/2017,ifactoryx,,M,,,o.fbr.gov.pk/d.html,Win 2012,mirror
1451,5/25/2017,ifactoryx,,M,,,download1.fbr.gov.pk/d.html,Win 2012,mirror
1452,5/25/2017,ifactoryx,,,R,,www.fbr.gov.pk/d.html,Win 2016,mirror
1453,5/25/2017,evil-net,H,M,R,,www.fja.gov.pk,Unknown,mirror
1454,5/2/2017,KuzoTR,,,R,,radp.gov.pk/images/kuzo.txt,Linux,mirror
1455,4/29/2017,Bipin Jitiya,H,,R,,schoolportal.punjab.gov.pk,Win 2008,mirror
1456,4/10/2017,r00t d3str0y3r,,M,R,,www.fda.gov.pk/assets,Win 2012,mirror
1457,4/10/2017,r00t d3str0y3r,,,R,,www.faisalabad.gov.pk/assets,Win 2012,mirror
1458,4/10/2017,r00t d3str0y3r,,M,,,zc.faisalabad.gov.pk/assets/,Win 2012,mirror
1459,4/10/2017,r00t d3str0y3r,,M,,,da.faisalabad.gov.pk/assets/,Win 2012,mirror
1460,4/10/2017,r00t d3str0y3r,,M,,,mc.faisalabad.gov.pk/assets,Win 2012,mirror
1461,4/10/2017,r00t d3str0y3r,H,,,,pakpattan.gov.pk,Linux,mirror
1462,4/9/2017,r00t d3str0y3r,H,,R,,www.ncsw.gov.pk,Linux,mirror
1463,4/9/2017,IND CODER,,,R,,tsfc.gov.pk/indcoder.html,Unknown,mirror
1464,4/5/2017,Faisal 1337,H,,R,,fpsc.gov.pk,Linux,mirror
1465,3/6/2017,Team System Dz,,,,,mip.pta.gov.pk/qos/NcPro.html,Win 2008,mirror
1466,2/4/2017,Tsunami Faction,H,,,,bisp.gov.pk,Win 2012,mirror
1467,2/3/2017,Mr. Po Panda,H,,R,,kpbos.gov.pk,Linux,mirror
1468,1/23/2017,RxR,H,M,R,,ndma.gov.pk,Win 2008,mirror
1469,1/23/2017,RxR,,,,,nidm.gov.pk/index.php,Win 2008,mirror
1470,1/21/2017,Mr. Po Panda,H,,R,,mona.gov.pk,Linux,mirror
1471,1/15/2017,Mr.X3r0,,,R,,sindhforests.gov.pk/ind3x.htm,Linux,mirror
1472,1/10/2017,Shade,H,,,,sindhhealth.gov.pk,Linux,mirror
1473,12/28/2016,chinahacker,,,R,,irrigation.punjab.gov.pk/c.htm,Win 2008,mirror
